id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price_per_sqft,house_age,is_renovated,years_since_renovation,total_rooms,living_lot_ratio,has_basement,price_category,decade_built
984200690,20140618T000000,299000.0,5,2.5,2220,9360,1.0,0,0,4,7,1110,1110,1968,0,98058,47.4341,-122.169,1780,7704,134.6846846846847,47,0,47,7.5,0.23717948717948717,1,Moderate ($250K-$500K),1960
5468770180,20140623T000000,285000.0,3,2.5,1660,6263,2.0,0,0,3,8,1660,0,2003,0,98042,47.3507,-122.141,2190,6192,171.6867469879518,12,0,12,5.5,0.26504869870669007,0,Moderate ($250K-$500K),2000
5459500100,20140924T000000,680000.0,3,1.75,2330,9652,1.0,0,0,4,8,1590,740,1968,0,98040,47.5714,-122.211,2420,9631,291.84549356223175,47,0,47,4.75,0.24140074595938665,1,Mid-High ($500K-$750K),1960
2968801605,20140902T000000,285000.0,4,1.75,1440,6720,1.0,0,0,5,6,720,720,1954,0,98166,47.4571,-122.345,1820,6784,197.91666666666666,61,0,61,5.75,0.21428571428571427,1,Moderate ($250K-$500K),1950
2141310580,20141125T000000,707000.0,4,2.25,2920,17023,1.0,0,0,4,9,1690,1230,1977,0,98006,47.5585,-122.134,2710,10681,242.12328767123287,38,0,38,6.25,0.1715326323209775,1,Mid-High ($500K-$750K),1970
2325039067,20140507T000000,690000.0,3,2.0,1760,6428,1.0,0,0,4,7,980,780,1942,0,98199,47.6388,-122.397,1760,6004,392.04545454545456,73,0,73,5.0,0.2738021157436217,1,Mid-High ($500K-$750K),1940
2426059103,20150422T000000,872000.0,4,2.25,2860,40284,2.0,0,0,3,10,2860,0,1983,0,98072,47.7308,-122.115,2670,92782,304.8951048951049,32,0,32,6.25,0.07099592890477609,0,High ($750K-$1M),1980
3541600450,20141104T000000,290000.0,4,1.75,2090,12750,1.0,0,0,3,8,1360,730,1967,0,98166,47.4792,-122.357,2040,12300,138.755980861244,48,0,48,5.75,0.16392156862745097,1,Moderate ($250K-$500K),1960
5631501161,20150417T000000,425000.0,4,1.75,1910,16785,1.0,0,0,4,7,1110,800,1981,0,98028,47.7474,-122.235,1590,9900,222.5130890052356,34,0,34,5.75,0.11379207625856419,1,Moderate ($250K-$500K),1980
3224510300,20150126T000000,925000.0,3,2.75,3280,10558,1.0,0,2,4,9,2040,1240,1979,0,98006,47.5606,-122.133,3150,9998,282.0121951219512,36,0,36,5.75,0.3106648986550483,1,High ($750K-$1M),1970
4027700466,20141219T000000,340500.0,3,1.0,1770,12458,1.0,0,0,3,7,1770,0,1957,0,98155,47.7715,-122.27,2000,8225,192.3728813559322,58,0,58,4.0,0.1420773799967892,0,Moderate ($250K-$500K),1950
1702901500,20141121T000000,365000.0,2,1.0,920,6600,1.0,0,0,4,6,920,0,1910,0,98118,47.5572,-122.282,1370,5500,396.7391304347826,105,0,105,3.0,0.1393939393939394,0,Moderate ($250K-$500K),1910
8146300205,20140710T000000,725000.0,3,1.75,1690,8489,1.0,0,0,4,7,1690,0,1959,0,98004,47.6079,-122.192,1850,8536,428.9940828402367,56,0,56,4.75,0.1990811638591118,0,Mid-High ($500K-$750K),1950
3526039019,20140702T000000,811000.0,3,3.0,2470,7410,2.0,0,0,5,8,1860,610,1977,0,98117,47.6937,-122.392,2390,7800,328.3400809716599,38,0,38,6.0,0.3333333333333333,1,High ($750K-$1M),1970
5230300210,20141210T000000,299000.0,3,1.0,1040,9514,1.0,0,0,4,7,1040,0,1969,0,98059,47.4936,-122.102,1040,9514,287.5,46,0,46,4.0,0.10931259196972883,0,Moderate ($250K-$500K),1960
7907600100,20150421T000000,287500.0,4,2.0,1220,9147,1.0,0,0,5,7,1220,0,1953,0,98146,47.5011,-122.336,1220,8576,235.65573770491804,62,0,62,6.0,0.13337706351809336,0,Moderate ($250K-$500K),1950
9322800210,20140520T000000,879950.0,4,2.25,3500,13875,1.0,0,4,4,9,1830,1670,1938,0,98146,47.5083,-122.388,2960,15000,251.4142857142857,77,0,77,6.25,0.25225225225225223,1,High ($750K-$1M),1930
3352400661,20141110T000000,135900.0,2,1.0,760,3800,1.0,0,0,3,6,760,0,1950,0,98178,47.5019,-122.269,1220,7410,178.81578947368422,65,0,65,3.0,0.2,0,Budget (<$250K),1950
3625710100,20140512T000000,1225000.0,4,2.25,3070,16028,1.0,0,3,3,9,1870,1200,1976,0,98040,47.5271,-122.228,3070,19822,399.0228013029316,39,0,39,6.25,0.19153980534065385,1,Luxury (>$1M),1970
3626039207,20141017T000000,522500.0,4,1.75,2100,6480,1.0,0,0,5,7,1300,800,1947,0,98177,47.7049,-122.359,1840,7500,248.8095238095238,68,0,68,5.75,0.32407407407407407,1,Mid-High ($500K-$750K),1940
7568700215,20150312T000000,399500.0,4,1.5,1660,6617,1.0,0,0,5,7,1660,0,1947,0,98155,47.739,-122.323,950,7440,240.66265060240963,68,0,68,5.5,0.2508689738552214,0,Moderate ($250K-$500K),1940
1604600540,20150504T000000,450000.0,3,1.0,1430,5960,1.5,0,0,4,7,1430,0,1917,0,98118,47.562,-122.289,1140,3960,314.68531468531467,98,0,98,4.0,0.23993288590604026,0,Moderate ($250K-$500K),1910
1421039067,20141027T000000,218000.0,4,1.0,1620,17500,1.0,0,0,3,7,1620,0,1962,0,98023,47.3021,-122.388,2400,17394,134.5679012345679,53,0,53,5.0,0.09257142857142857,0,Budget (<$250K),1960
7137970210,20150327T000000,289999.0,3,2.0,1490,9285,1.0,0,0,3,8,1490,0,1995,0,98092,47.3248,-122.169,2040,6681,194.63020134228188,20,0,20,5.0,0.16047388260635434,0,Moderate ($250K-$500K),1990
2767603255,20150224T000000,540000.0,2,1.0,1170,4750,1.0,0,0,3,6,1170,0,1903,0,98107,47.6729,-122.378,1170,2023,461.53846153846155,112,0,112,3.0,0.2463157894736842,0,Mid-High ($500K-$750K),1900
3575303700,20140725T000000,324950.0,3,1.0,1240,7500,1.0,0,0,4,7,1240,0,1976,0,98074,47.6199,-122.062,1240,9750,262.05645161290323,39,0,39,4.0,0.16533333333333333,0,Moderate ($250K-$500K),1970
1702901340,20140613T000000,718500.0,3,2.0,2910,6600,2.0,0,0,4,7,1920,990,1900,1988,98118,47.5576,-122.281,1370,5500,246.90721649484536,115,1,27,5.0,0.4409090909090909,1,Mid-High ($500K-$750K),1900
2320069014,20140709T000000,495000.0,3,2.0,2660,192099,1.0,0,0,4,9,2660,0,1964,0,98022,47.2098,-122.016,2570,43561,186.09022556390977,51,0,51,5.0,0.01384702679347628,0,Moderate ($250K-$500K),1960
3141600600,20140521T000000,260000.0,6,2.0,2220,8797,1.0,0,0,3,7,2220,0,1977,0,98002,47.2977,-122.227,1170,5123,117.11711711711712,38,0,38,8.0,0.2523587586677276,0,Moderate ($250K-$500K),1970
2201501015,20140502T000000,430000.0,4,1.5,1920,10000,1.0,0,0,4,7,1070,850,1954,0,98006,47.5725,-122.133,1450,10836,223.95833333333334,61,0,61,5.5,0.192,1,Moderate ($250K-$500K),1950
3782760040,20140603T000000,402500.0,3,3.25,2780,4002,2.0,0,0,3,8,2780,0,2009,0,98019,47.7348,-121.966,1890,4090,144.7841726618705,6,0,6,6.25,0.6946526736631684,0,Moderate ($250K-$500K),2000
6613001241,20140811T000000,1415000.0,4,3.0,3110,4408,2.5,0,3,4,10,2510,600,1931,0,98105,47.6583,-122.27,3250,5669,454.983922829582,84,0,84,7.0,0.7055353901996371,1,Luxury (>$1M),1930
3276980120,20141028T000000,275000.0,3,2.25,1820,9766,1.0,0,0,4,7,1450,370,1987,0,98031,47.397,-122.203,1860,8236,151.0989010989011,28,0,28,5.25,0.18636084374360024,1,Moderate ($250K-$500K),1980
1321400650,20140603T000000,250000.0,3,2.25,1765,7652,2.0,0,0,3,7,1765,0,1996,0,98003,47.3072,-122.328,1765,7719,141.643059490085,19,0,19,5.25,0.23065865133298485,0,Budget (<$250K),1990
643300180,20140523T000000,665000.0,3,2.75,1800,9550,1.0,0,0,4,7,1320,480,1966,0,98006,47.5679,-122.178,1890,9902,369.44444444444446,49,0,49,5.75,0.18848167539267016,1,Mid-High ($500K-$750K),1960
322059210,20150203T000000,425000.0,3,2.5,2650,144183,1.0,0,0,3,8,2650,0,1967,0,98042,47.4212,-122.144,1940,41210,160.37735849056602,48,0,48,5.5,0.018379420597435202,0,Moderate ($250K-$500K),1960
9551201560,20140722T000000,760000.0,2,1.0,1410,3600,1.5,0,0,4,7,1310,100,1925,0,98103,47.6695,-122.338,1740,4200,539.0070921985815,90,0,90,3.0,0.39166666666666666,1,High ($750K-$1M),1920
7202330330,20140814T000000,447000.0,3,2.5,1650,3076,2.0,0,0,3,7,1650,0,2003,0,98053,47.682,-122.035,1560,3064,270.90909090909093,12,0,12,5.5,0.5364109232769831,0,Moderate ($250K-$500K),2000
5153900150,20140708T000000,205000.0,3,1.0,1180,8240,1.0,0,0,4,7,1180,0,1967,0,98003,47.3325,-122.321,1180,7840,173.72881355932202,48,0,48,4.0,0.14320388349514562,0,Budget (<$250K),1960
1788700230,20140506T000000,191000.0,3,1.5,800,8850,1.0,0,0,4,6,800,0,1959,0,98023,47.3266,-122.348,820,8775,238.75,56,0,56,4.5,0.0903954802259887,0,Budget (<$250K),1950
49000051,20150316T000000,350000.0,2,1.75,1430,7921,1.0,0,0,3,7,1430,0,1983,0,98146,47.5088,-122.371,1290,8040,244.75524475524475,32,0,32,3.75,0.18053276101502336,0,Moderate ($250K-$500K),1980
3343301393,20150330T000000,789888.0,5,3.5,3300,7860,2.0,0,0,3,9,2410,890,2001,0,98006,47.5463,-122.192,2540,9920,239.36,14,0,14,8.5,0.4198473282442748,1,High ($750K-$1M),2000
2832100215,20150323T000000,443000.0,2,1.0,1220,10170,1.0,0,0,3,7,980,240,1948,0,98125,47.7297,-122.327,1990,9064,363.11475409836066,67,0,67,3.0,0.119960668633235,1,Moderate ($250K-$500K),1940
1980200015,20140929T000000,695000.0,4,3.5,3530,7202,2.0,0,0,3,9,2660,870,2000,0,98177,47.7339,-122.36,2810,8100,196.88385269121812,15,0,15,7.5,0.49014162732574285,1,Mid-High ($500K-$750K),2000
1825049013,20150213T000000,560000.0,4,2.0,1380,4048,1.5,0,0,4,7,1380,0,1906,0,98103,47.6583,-122.344,1440,3956,405.7971014492754,109,0,109,6.0,0.3409090909090909,0,Mid-High ($500K-$750K),1900
7550800015,20140714T000000,550000.0,3,1.75,1410,5000,1.0,0,0,4,7,810,600,1923,0,98107,47.6727,-122.395,1760,5000,390.07092198581563,92,0,92,4.75,0.282,1,Mid-High ($500K-$750K),1920
8682230760,20140724T000000,850000.0,2,2.5,3360,6750,2.0,0,0,3,9,3360,0,2004,0,98053,47.7112,-122.033,2510,6750,252.97619047619048,11,0,11,4.5,0.49777777777777776,0,High ($750K-$1M),2000
8645511500,20150420T000000,352750.0,4,2.75,2270,24237,1.0,0,0,4,7,1360,910,1977,0,98058,47.4672,-122.175,2050,8016,155.39647577092512,38,0,38,6.75,0.0936584560795478,1,Moderate ($250K-$500K),1970
8567450220,20140818T000000,550000.0,4,2.5,2890,9045,2.0,0,0,3,8,2890,0,2001,0,98019,47.7385,-121.965,2840,10114,190.3114186851211,14,0,14,6.5,0.3195135433941404,0,Mid-High ($500K-$750K),2000
1556200205,20141118T000000,774900.0,5,1.0,1750,3861,1.5,0,0,3,7,1750,0,1903,0,98122,47.6075,-122.295,1700,4255,442.8,112,0,112,6.0,0.45325045325045327,0,High ($750K-$1M),1900
9476200580,20140710T000000,250000.0,3,1.0,1010,8711,1.0,0,0,5,6,1010,0,1944,0,98056,47.4914,-122.186,1250,8053,247.52475247524754,71,0,71,4.0,0.11594535644587303,0,Budget (<$250K),1940
8965410150,20140825T000000,962800.0,4,2.5,3780,23623,2.0,0,0,3,9,3780,0,1997,0,98006,47.559,-122.118,3370,10210,254.7089947089947,18,0,18,6.5,0.1600135461203065,0,High ($750K-$1M),1990
5031300011,20141104T000000,299500.0,3,1.75,1880,11700,1.0,0,0,4,7,1880,0,1968,0,98092,47.3213,-122.187,2230,35200,159.30851063829786,47,0,47,4.75,0.1606837606837607,0,Moderate ($250K-$500K),1960
5101408735,20141103T000000,250000.0,2,1.0,800,5220,1.0,0,0,3,6,800,0,1943,0,98125,47.7037,-122.32,1910,5376,312.5,72,0,72,3.0,0.1532567049808429,0,Budget (<$250K),1940
2623069010,20150116T000000,745000.0,5,4.0,4720,493534,2.0,0,0,5,9,3960,760,1975,0,98027,47.4536,-122.009,2160,219542,157.83898305084745,40,0,40,9.0,0.0095636774771343,1,Mid-High ($500K-$750K),1970
2624089040,20150217T000000,279475.0,2,1.0,1060,10600,1.5,0,0,3,6,1060,0,1968,0,98065,47.5375,-121.742,1560,21344,263.6556603773585,47,0,47,3.0,0.1,0,Moderate ($250K-$500K),1960
3345700165,20141202T000000,450000.0,3,2.25,2530,27227,2.0,0,0,3,8,2530,0,1987,0,98056,47.527,-122.193,2160,30192,177.86561264822134,28,0,28,5.25,0.09292246666911522,0,Moderate ($250K-$500K),1980
379000051,20140826T000000,307700.0,5,2.25,1980,13132,1.0,0,0,4,7,1260,720,1962,0,98198,47.3984,-122.301,1880,11325,155.40404040404042,53,0,53,7.25,0.1507767286018885,1,Moderate ($250K-$500K),1960
871000155,20141211T000000,665000.0,3,1.0,1650,5102,1.0,0,0,4,8,1300,350,1953,0,98199,47.6524,-122.404,1440,5102,403.030303030303,62,0,62,4.0,0.32340258722069776,1,Mid-High ($500K-$750K),1950
7852020580,20140724T000000,375000.0,3,2.75,1890,3930,2.0,0,0,3,8,1890,0,1999,0,98065,47.5337,-121.867,2100,4259,198.4126984126984,16,0,16,5.75,0.48091603053435117,0,Moderate ($250K-$500K),1990
7298050110,20150303T000000,420000.0,4,2.5,3360,11637,2.0,0,0,3,11,3360,0,1990,0,98023,47.3018,-122.342,3530,11205,125.0,25,0,25,6.5,0.28873420984789894,0,Moderate ($250K-$500K),1990
2114700615,20140708T000000,148000.0,2,1.0,630,4200,1.0,0,0,3,6,630,0,1930,0,98106,47.5329,-122.348,970,4200,234.9206349206349,85,0,85,3.0,0.15,0,Budget (<$250K),1930
809001965,20140729T000000,707000.0,3,1.5,1980,4000,2.0,0,0,3,8,1980,0,1919,0,98109,47.6364,-122.351,1980,3600,357.07070707070704,96,0,96,4.5,0.495,0,Mid-High ($500K-$750K),1910
9557200090,20141112T000000,399000.0,3,1.0,990,4250,1.0,0,0,4,7,840,150,1924,0,98136,47.5392,-122.39,990,4500,403.030303030303,91,0,91,4.0,0.23294117647058823,1,Moderate ($250K-$500K),1920
5126210360,20141022T000000,570000.0,4,2.5,3420,115434,2.0,0,0,3,9,3420,0,1989,0,98038,47.3932,-121.988,3250,111513,166.66666666666666,26,0,26,6.5,0.029627319507250897,0,Mid-High ($500K-$750K),1980
3528000210,20150323T000000,853000.0,4,2.25,3440,35025,2.0,0,0,3,10,3440,0,1988,0,98053,47.6674,-122.055,3210,35005,247.96511627906978,27,0,27,6.25,0.09821556031406138,0,High ($750K-$1M),1980
424059052,20141222T000000,400000.0,3,1.0,1300,14138,1.0,0,0,4,7,1300,0,1943,0,98005,47.593,-122.165,2440,12196,307.6923076923077,72,0,72,4.0,0.09195077097184892,0,Moderate ($250K-$500K),1940
594000115,20140512T000000,615000.0,2,1.75,2040,28593,1.5,1,3,4,7,2040,0,1919,1990,98070,47.3979,-122.465,2040,35124,301.47058823529414,96,1,25,3.75,0.07134613366907984,0,Mid-High ($500K-$750K),1910
2207100740,20150106T000000,463000.0,3,1.0,1250,7700,1.0,0,0,4,7,1250,0,1955,0,98007,47.5974,-122.149,1520,7700,370.4,60,0,60,4.0,0.16233766233766234,0,Moderate ($250K-$500K),1950
7784000100,20140603T000000,600000.0,4,2.5,1960,14242,1.0,0,1,4,8,1290,670,1958,0,98146,47.4947,-122.369,2490,10907,306.1224489795918,57,0,57,6.5,0.13762112062912513,1,Mid-High ($500K-$750K),1950
3732800495,20141028T000000,429000.0,5,2.5,2720,8120,1.0,0,0,3,7,1360,1360,1970,0,98108,47.557,-122.308,2020,8120,157.72058823529412,45,0,45,7.5,0.33497536945812806,1,Moderate ($250K-$500K),1970
2025059131,20140904T000000,980000.0,4,4.25,3250,11780,2.0,0,0,3,8,2360,890,1944,2001,98004,47.6322,-122.203,1800,9000,301.53846153846155,71,1,14,8.25,0.2758913412563667,1,High ($750K-$1M),1940
6699000740,20150421T000000,359500.0,6,3.75,3190,4700,2.0,0,0,3,8,3190,0,2003,0,98042,47.3724,-122.105,2680,5640,112.69592476489028,12,0,12,9.75,0.6787234042553192,0,Moderate ($250K-$500K),2000
8651610580,20141107T000000,715000.0,4,2.5,2570,7980,2.0,0,0,3,9,2570,0,1998,0,98074,47.6378,-122.065,2760,6866,278.21011673151753,17,0,17,6.5,0.32205513784461154,0,Mid-High ($500K-$750K),1990
5412300100,20150325T000000,240000.0,3,1.75,1420,6984,1.0,0,0,4,7,980,440,1980,0,98030,47.3748,-122.18,1430,7875,169.01408450704224,35,0,35,4.75,0.20332187857961054,1,Budget (<$250K),1980
8096600100,20141215T000000,455000.0,4,2.0,2120,9442,1.0,0,0,5,7,1060,1060,1968,0,98011,47.7675,-122.226,1290,9600,214.62264150943398,47,0,47,6.0,0.22452870154628257,1,Moderate ($250K-$500K),1960
722079015,20141017T000000,610000.0,3,2.5,2080,167270,1.0,0,0,3,7,2080,0,2000,0,98038,47.4032,-121.963,2080,55321,293.2692307692308,15,0,15,5.5,0.01243498535302206,0,Mid-High ($500K-$750K),2000
339350150,20150311T000000,675000.0,3,2.75,2740,5735,2.0,0,0,3,9,2740,0,2004,0,98052,47.6862,-122.093,2210,5026,246.35036496350364,11,0,11,5.75,0.4777680906713165,0,Mid-High ($500K-$750K),2000
2560805440,20150129T000000,283500.0,3,1.75,1250,5375,1.0,0,0,3,7,1250,0,1985,0,98198,47.3787,-122.323,1320,6258,226.8,30,0,30,4.75,0.23255813953488372,0,Moderate ($250K-$500K),1980
7131300047,20140826T000000,235000.0,2,1.0,2150,4500,1.5,0,0,3,7,1260,890,1917,0,98118,47.5158,-122.267,1590,5010,109.30232558139535,98,0,98,3.0,0.4777777777777778,1,Budget (<$250K),1910
3459600180,20140626T000000,827000.0,4,2.5,3230,12100,1.0,0,0,3,9,1870,1360,1977,0,98006,47.562,-122.146,2670,10200,256.0371517027864,38,0,38,6.5,0.26694214876033057,1,High ($750K-$1M),1970
7663700663,20140910T000000,353000.0,2,1.0,860,8511,1.0,0,0,3,7,860,0,1949,0,98125,47.7312,-122.3,1554,8499,410.4651162790698,66,0,66,3.0,0.10104570555751381,0,Moderate ($250K-$500K),1940
5415350770,20140923T000000,747500.0,4,2.5,2810,11902,2.0,0,0,4,9,2810,0,1993,0,98059,47.5303,-122.143,2990,10754,266.01423487544486,22,0,22,6.5,0.23609477398756512,0,Mid-High ($500K-$750K),1990
3083000940,20150412T000000,341000.0,2,1.0,1040,4000,1.0,0,0,3,6,1040,0,1914,0,98144,47.5753,-122.303,1740,4000,327.88461538461536,101,0,101,3.0,0.26,0,Moderate ($250K-$500K),1910
1670400090,20141124T000000,182000.0,3,1.0,1160,18055,1.0,0,0,2,5,1160,0,1950,0,98168,47.4772,-122.269,1340,10324,156.89655172413794,65,0,65,4.0,0.0642481307117142,0,Budget (<$250K),1950
2781250610,20141202T000000,250000.0,3,2.0,1470,2781,2.0,0,0,3,6,1470,0,2003,0,98038,47.349,-122.024,1360,3008,170.06802721088437,12,0,12,5.0,0.5285868392664509,0,Budget (<$250K),2000
3764500090,20140521T000000,655000.0,4,3.5,2350,13402,2.0,0,3,3,8,1670,680,1994,0,98033,47.6947,-122.19,2250,9474,278.72340425531917,21,0,21,7.5,0.17534696313982986,1,Mid-High ($500K-$750K),1990
7401000040,20140507T000000,405000.0,3,2.25,1660,8307,1.0,0,0,4,8,1660,0,1961,0,98133,47.7575,-122.352,2510,7800,243.97590361445782,54,0,54,5.25,0.19983146743710123,0,Moderate ($250K-$500K),1960
4323700230,20140818T000000,390000.0,4,1.75,2020,9750,1.0,0,0,3,7,1100,920,1975,0,98074,47.6192,-122.055,1670,9600,193.06930693069307,40,0,40,5.75,0.20717948717948717,1,Moderate ($250K-$500K),1970
3500100047,20141008T000000,275400.0,2,1.0,890,8180,1.0,0,0,3,7,890,0,1947,0,98155,47.737,-122.3,1130,8180,309.438202247191,68,0,68,3.0,0.10880195599022005,0,Moderate ($250K-$500K),1940
3885807362,20140604T000000,791000.0,3,2.25,2430,5500,2.0,0,0,3,8,1810,620,1989,0,98033,47.6812,-122.196,2040,5500,325.51440329218104,26,0,26,5.25,0.44181818181818183,1,High ($750K-$1M),1980
7199340650,20140508T000000,424500.0,3,1.75,1460,7700,1.0,0,0,3,7,1460,0,1979,0,98052,47.6981,-122.127,1720,7280,290.75342465753425,36,0,36,4.75,0.18961038961038962,0,Moderate ($250K-$500K),1970
5014000120,20140617T000000,430000.0,3,1.0,980,7200,1.0,0,0,4,7,980,0,1950,0,98116,47.5718,-122.395,1180,6572,438.7755102040816,65,0,65,4.0,0.1361111111111111,0,Moderate ($250K-$500K),1950
3758900037,20150505T000000,865000.0,4,2.5,2580,10631,2.0,0,2,4,9,2580,0,1992,0,98033,47.6993,-122.206,4220,10631,335.27131782945736,23,0,23,6.5,0.24268648292728812,0,High ($750K-$1M),1990
2724201202,20150304T000000,163000.0,2,2.0,1250,7543,1.0,0,0,3,7,1250,0,1962,0,98198,47.4051,-122.296,1250,7506,130.4,53,0,53,4.0,0.16571655839851518,0,Budget (<$250K),1960
7855600730,20140908T000000,920000.0,4,2.75,3140,9085,1.0,0,2,5,8,1570,1570,1961,0,98006,47.5675,-122.16,2430,9350,292.9936305732484,54,0,54,6.75,0.3456246560264172,1,High ($750K-$1M),1960
7151700360,20141211T000000,1028950.0,5,3.25,2680,3011,2.0,0,0,3,9,1870,810,1910,2014,98122,47.6115,-122.287,3440,5165,383.9365671641791,105,1,1,8.25,0.8900697442710063,1,Luxury (>$1M),1910
3811300090,20140724T000000,325000.0,3,1.75,1810,8048,1.0,0,0,4,7,1290,520,1983,0,98055,47.4484,-122.194,1550,9081,179.55801104972375,32,0,32,4.75,0.22490059642147117,1,Moderate ($250K-$500K),1980
538000450,20140603T000000,315000.0,5,2.5,2090,4698,2.0,0,0,3,7,2090,0,1998,0,98038,47.3538,-122.025,2070,4698,150.7177033492823,17,0,17,7.5,0.4448701575138357,0,Moderate ($250K-$500K),1990
6303400475,20140911T000000,227000.0,4,1.0,1120,8763,1.0,0,0,3,6,1120,0,1971,0,98146,47.508,-122.358,1120,8636,202.67857142857142,44,0,44,5.0,0.12781011069268516,0,Budget (<$250K),1970
3388110230,20140729T000000,179000.0,4,1.75,1790,7175,1.5,0,0,3,6,1410,380,1900,0,98168,47.4963,-122.318,1790,8417,100.0,115,0,115,5.75,0.2494773519163763,1,Budget (<$250K),1900
9834201215,20141009T000000,276000.0,2,1.0,870,2676,1.0,0,0,3,7,820,50,2004,0,98144,47.5702,-122.287,1500,1719,317.2413793103448,11,0,11,3.0,0.3251121076233184,1,Moderate ($250K-$500K),2000
844000375,20150303T000000,335000.0,4,1.5,3160,19745,1.5,0,0,4,6,1840,1320,1968,0,98010,47.3103,-122.006,1540,8611,106.0126582278481,47,0,47,5.5,0.16004051658647758,1,Moderate ($250K-$500K),1960
3816700150,20141114T000000,430000.0,3,2.0,2350,12480,1.0,0,0,3,7,1600,750,1981,0,98028,47.7661,-122.262,2160,12000,182.9787234042553,34,0,34,5.0,0.18830128205128205,1,Moderate ($250K-$500K),1980
7237301210,20141118T000000,266490.0,3,2.5,1810,4113,2.0,0,0,3,7,1810,0,2004,0,98042,47.3715,-122.126,1880,4465,147.23204419889504,11,0,11,5.5,0.4400680768295648,0,Moderate ($250K-$500K),2000
130000175,20140806T000000,655000.0,4,2.75,3160,8197,1.0,0,0,3,8,1580,1580,1962,0,98115,47.7004,-122.287,2050,8197,207.27848101265823,53,0,53,6.75,0.385506892765646,1,Mid-High ($500K-$750K),1960
9468200175,20141114T000000,635500.0,3,2.0,1660,3600,1.0,0,0,3,7,1000,660,1939,2006,98103,47.6789,-122.351,1700,4356,382.8313253012048,76,1,9,5.0,0.46111111111111114,1,Mid-High ($500K-$750K),1930
8643200061,20140626T000000,235000.0,5,2.5,2500,9583,1.0,0,0,3,7,1300,1200,1979,0,98198,47.3946,-122.312,2120,19352,94.0,36,0,36,7.5,0.26087863925701765,1,Budget (<$250K),1970
7805460760,20150427T000000,885000.0,3,2.5,2880,11443,2.0,0,0,4,9,2880,0,1986,0,98006,47.5633,-122.111,2840,12530,307.2916666666667,29,0,29,5.5,0.25168225115791315,0,High ($750K-$1M),1980
6713700155,20140818T000000,352500.0,3,1.0,1470,8400,1.0,0,0,4,7,1470,0,1953,0,98133,47.7628,-122.354,1470,8400,239.79591836734693,62,0,62,4.0,0.175,0,Moderate ($250K-$500K),1950
3236500220,20140709T000000,450000.0,3,2.5,1460,7573,2.0,0,0,3,8,1460,0,1983,0,98007,47.6012,-122.141,1910,7668,308.2191780821918,32,0,32,5.5,0.1927901756239271,0,Moderate ($250K-$500K),1980
3625049042,20141011T000000,3635000.0,5,6.0,5490,19897,2.0,0,0,3,12,5490,0,2005,0,98039,47.6165,-122.236,2910,17600,662.1129326047359,10,0,10,11.0,0.2759209931145399,0,Luxury (>$1M),2000
7935000450,20140919T000000,1050000.0,3,2.25,2480,15022,1.0,0,4,3,9,1330,1150,1967,2003,98136,47.5497,-122.396,2500,8178,423.38709677419354,48,1,12,5.25,0.1650911995739582,1,Luxury (>$1M),1960
1324300018,20141121T000000,476000.0,2,2.25,1140,1332,3.0,0,0,3,8,1140,0,1999,0,98103,47.6543,-122.356,1140,1267,417.5438596491228,16,0,16,4.25,0.8558558558558559,0,Moderate ($250K-$500K),1990
4123820450,20140507T000000,375000.0,3,2.5,1830,13042,2.0,0,0,3,8,1830,0,1990,0,98038,47.3738,-122.042,1940,6996,204.91803278688525,25,0,25,5.5,0.14031590246894649,0,Moderate ($250K-$500K),1990
9325200120,20140909T000000,600600.0,4,3.5,3110,6829,2.0,0,0,3,8,3110,0,2014,0,98148,47.4349,-122.328,2910,7425,193.11897106109325,1,0,1,7.5,0.4554107482793967,0,Mid-High ($500K-$750K),2010
3918400097,20141117T000000,567000.0,4,1.75,2630,11213,1.0,0,2,4,8,1430,1200,1948,0,98177,47.7158,-122.366,2240,15186,215.5893536121673,67,0,67,5.75,0.23454918398287702,1,Mid-High ($500K-$750K),1940
8126300410,20140725T000000,650000.0,4,1.75,2390,12000,1.0,0,0,3,8,1470,920,1979,0,98052,47.7061,-122.163,2110,12000,271.9665271966527,36,0,36,5.75,0.19916666666666666,1,Mid-High ($500K-$750K),1970
7227800040,20140604T000000,190000.0,5,2.0,1750,10284,1.0,0,0,4,5,1750,0,1943,0,98056,47.5094,-122.182,1560,9010,108.57142857142857,72,0,72,7.0,0.17016725009723843,0,Budget (<$250K),1940
1020069042,20141001T000000,858000.0,4,3.5,4370,422967,1.0,0,2,4,10,2580,1790,1978,0,98022,47.2332,-122.029,3260,422967,196.33867276887872,37,0,37,7.5,0.010331775292162273,1,High ($750K-$1M),1970
3213200245,20150115T000000,435500.0,1,1.75,1020,4512,1.0,0,0,3,7,770,250,1937,0,98115,47.6724,-122.266,1230,5029,426.96078431372547,78,0,78,2.75,0.22606382978723405,1,Moderate ($250K-$500K),1930
455000760,20150311T000000,685000.0,3,2.0,2500,6733,1.0,0,0,3,8,1770,730,1979,0,98107,47.6691,-122.36,1770,6343,274.0,36,0,36,5.0,0.371305510173771,1,Mid-High ($500K-$750K),1970
